,Architecture,Cost,Energy,Error,Iteration,Method,SD,Total_Cost,Unnamed: 0,Volume
203,Deepspeech,5.2,0.27013783691,0.389790907322,3,FlexiBO+RF-No Cost,0.0323225559745,20.8,3.0,0.46161344616
204,Deepspeech,5.2,0.300060445405,0.345895907394,4,FlexiBO+RF-No Cost,0.0153868725799,26.0,4.0,0.46161344616
205,Deepspeech,5.2,0.247232547719,0.368029791198,5,FlexiBO+RF-No Cost,0.0452731204292,31.2,5.0,0.46161344616
206,Deepspeech,5.2,0.234897461299,0.488563746836,6,FlexiBO+RF-No Cost,0.033612420835,36.4,6.0,0.46161344616
207,Deepspeech,5.2,0.225324448898,0.441582788249,7,FlexiBO+RF-No Cost,0.024912601962,41.6,7.0,0.46161344616
208,Deepspeech,5.2,0.320635813585,0.313089719244,8,FlexiBO+RF-No Cost,0.0461608829686,46.8,8.0,0.46161344616
209,Deepspeech,5.2,0.213061443123,0.346389838777,9,FlexiBO+RF-No Cost,0.0399030012077,52.0,9.0,0.45740902941
210,Deepspeech,5.2,0.247136697295,0.35699960041,10,FlexiBO+RF-No Cost,0.037020651894,57.2,10.0,0.45740902941
211,Deepspeech,5.2,0.215372019561,0.363083838308,11,FlexiBO+RF-No Cost,0.0362651568729,62.4,11.0,0.45740902941
212,Deepspeech,5.2,0.379421654183,0.331630858382,12,FlexiBO+RF-No Cost,0.00772665766612,67.6,12.0,0.45740902941
213,Deepspeech,5.2,0.268331969696,0.369715348961,13,FlexiBO+RF-No Cost,0.0161145047751,72.8,13.0,0.45740902941
214,Deepspeech,5.2,0.231881458578,0.266763206769,14,FlexiBO+RF-No Cost,0.0414565225529,78.0,14.0,0.45740902941
215,Deepspeech,5.2,0.306718615532,0.337496897896,15,FlexiBO+RF-No Cost,0.0105074651377,83.2,15.0,0.42127549749
216,Deepspeech,5.2,0.27308393431,0.369322473555,16,FlexiBO+RF-No Cost,0.020912835148,88.4,16.0,0.42127549749
217,Deepspeech,5.2,0.209914426693,0.347667282736,17,FlexiBO+RF-No Cost,0.0259608687393,93.6,17.0,0.42127549749
218,Deepspeech,5.2,0.289555232159,0.394529612555,18,FlexiBO+RF-No Cost,0.0230689809308,98.8,18.0,0.42127549749
219,Deepspeech,5.2,0.21157243232,0.351144692381,19,FlexiBO+RF-No Cost,0.0430023496217,104.0,19.0,0.42127549749
220,Deepspeech,5.2,0.223530937934,0.318230463725,20,FlexiBO+RF-No Cost,0.0455669332091,109.2,20.0,0.42127549749
221,Deepspeech,5.2,0.272687794232,0.350630994528,21,FlexiBO+RF-No Cost,0.041683679679,114.4,21.0,0.421266746078
222,Deepspeech,5.2,0.223178518022,0.458327279668,22,FlexiBO+RF-No Cost,0.0485622788437,119.6,22.0,0.421266746078
223,Deepspeech,5.2,0.238230872394,0.340543945568,23,FlexiBO+RF-No Cost,0.04020957148,124.8,23.0,0.421266746078
224,Deepspeech,5.2,0.253675863973,0.335079540898,24,FlexiBO+RF-No Cost,0.0128945216617,130.0,24.0,0.421266746078
225,Deepspeech,5.2,0.22473498511,0.319365507681,25,FlexiBO+RF-No Cost,0.00848376284617,135.2,25.0,0.421266746078
226,Deepspeech,5.2,0.245259072421,0.348271647326,26,FlexiBO+RF-No Cost,0.0260294467813,140.4,26.0,0.421266746078
227,Deepspeech,5.2,0.268927306743,0.439593171896,27,FlexiBO+RF-No Cost,0.0460619725207,145.6,27.0,0.421266746078
228,Deepspeech,5.2,0.315929614886,0.331173997475,28,FlexiBO+RF-No Cost,0.00250323747963,150.8,28.0,0.421266746078
229,Deepspeech,5.2,0.280154700031,0.429165125476,29,FlexiBO+RF-No Cost,0.00967005151637,156.0,29.0,0.421266746078
230,Deepspeech,5.2,0.274942406094,0.413671938209,30,FlexiBO+RF-No Cost,0.0227365635024,161.2,30.0,0.421266746078
231,Deepspeech,5.2,0.270060009084,0.301156119792,31,FlexiBO+RF-No Cost,0.0444725081929,166.4,31.0,0.421266746078
232,Deepspeech,5.2,0.229769439993,0.287428090494,32,FlexiBO+RF-No Cost,0.00565771236445,171.6,32.0,0.421266746078
233,Deepspeech,5.2,0.186425791578,0.320097860968,33,FlexiBO+RF-No Cost,1.74327613929e-05,176.8,33.0,0.421201690893
234,Deepspeech,5.2,0.213774725924,0.368077385364,34,FlexiBO+RF-No Cost,0.0479401487008,182.0,34.0,0.405789340471
235,Deepspeech,5.2,0.218733446551,0.306998248527,35,FlexiBO+RF-No Cost,0.00873227497962,187.2,35.0,0.405789340471
236,Deepspeech,5.2,0.176211868896,0.339334334499,36,FlexiBO+RF-No Cost,0.00808123997615,192.4,36.0,0.405660354009
237,Deepspeech,5.2,0.232319190055,0.417135240173,37,FlexiBO+RF-No Cost,0.0106301781919,197.6,37.0,0.398912365983
238,Deepspeech,5.2,0.212659551828,0.316396162286,38,FlexiBO+RF-No Cost,0.00039839946838,202.8,38.0,0.398912365983
239,Deepspeech,5.2,0.256013490636,0.30381369312,39,FlexiBO+RF-No Cost,0.0378667010989,208.0,39.0,0.398894859139
240,Deepspeech,5.2,0.228981517798,0.306343933029,40,FlexiBO+RF-No Cost,0.0351746748991,213.2,40.0,0.398894859139
241,Deepspeech,5.2,0.237637190124,0.479484741047,41,FlexiBO+RF-No Cost,0.0299853958576,218.4,41.0,0.398894343589
242,Deepspeech,5.2,0.265273392941,0.36762128362,42,FlexiBO+RF-No Cost,0.0217881099892,223.6,42.0,0.398894343589
243,Deepspeech,5.2,0.350707207164,0.350515855305,43,FlexiBO+RF-No Cost,0.0399957279991,228.8,43.0,0.398894343589
244,Deepspeech,5.2,0.314730717394,0.346694377355,44,FlexiBO+RF-No Cost,0.017267121884,234.0,44.0,0.398894343589
245,Deepspeech,5.2,0.302951883312,0.302555324287,45,FlexiBO+RF-No Cost,0.0314189823183,239.2,45.0,0.398894343589
246,Deepspeech,5.2,0.223731012014,0.373472496573,46,FlexiBO+RF-No Cost,0.0292337287233,244.4,46.0,0.398894343589
247,Deepspeech,5.2,0.268532073415,0.487897107435,47,FlexiBO+RF-No Cost,0.00375803832167,249.6,47.0,0.398894343589
248,Deepspeech,5.2,0.291423089382,0.336410767911,48,FlexiBO+RF-No Cost,0.0169268601099,254.8,48.0,0.398894343589
249,Deepspeech,5.2,0.297587404237,0.317865168263,49,FlexiBO+RF-No Cost,0.00509095986588,260.0,49.0,0.398894343589
250,Deepspeech,5.2,0.250061631255,0.33450453695,50,FlexiBO+RF-No Cost,0.0261801819093,265.2,50.0,0.398894343589
251,Deepspeech,5.2,0.303315743453,0.352173259157,51,FlexiBO+RF-No Cost,0.00571351623596,270.4,51.0,0.398894343589
252,Deepspeech,5.2,0.240861874585,0.416203301726,52,FlexiBO+RF-No Cost,0.0266921961393,275.6,52.0,0.398894343589
253,Deepspeech,5.2,0.249254340955,0.376215469855,53,FlexiBO+RF-No Cost,0.0482853374275,280.8,53.0,0.398894343589
254,Deepspeech,5.2,0.311852819326,0.331341875373,54,FlexiBO+RF-No Cost,0.0232346492285,286.0,54.0,0.398894343589
255,Deepspeech,5.2,0.244983462902,0.337493020129,55,FlexiBO+RF-No Cost,0.0259623333005,291.2,55.0,0.398894343589
256,Deepspeech,5.2,0.228457133571,0.3412944746,56,FlexiBO+RF-No Cost,0.0193288787465,296.4,56.0,0.398894343589
257,Deepspeech,5.2,0.254609273965,0.368968212304,57,FlexiBO+RF-No Cost,0.048849902306,301.6,57.0,0.398894343589
258,Deepspeech,5.2,0.293583214323,0.327231910776,58,FlexiBO+RF-No Cost,0.0316784667319,306.8,58.0,0.398894343589
259,Deepspeech,5.2,0.355338214771,0.387699798961,59,FlexiBO+RF-No Cost,0.0246907998316,312.0,59.0,0.398894343589
260,Deepspeech,5.2,0.209929840822,0.340144187267,60,FlexiBO+RF-No Cost,0.029753181337,317.2,60.0,0.398894343589
261,Deepspeech,5.2,0.217873422703,0.336920376598,61,FlexiBO+RF-No Cost,0.0325285046351,322.4,61.0,0.398894343589
262,Deepspeech,5.2,0.207567593558,0.328527908361,62,FlexiBO+RF-No Cost,0.00128911463278,327.6,62.0,0.398894343589
263,Deepspeech,5.2,0.223984498688,0.319830380229,63,FlexiBO+RF-No Cost,0.0433704730661,332.8,63.0,0.398894343589
264,Deepspeech,5.2,0.233072528364,0.322480061425,64,FlexiBO+RF-No Cost,0.030098828637,338.0,64.0,0.398894343589
265,Deepspeech,5.2,0.34496649181,0.407606768475,65,FlexiBO+RF-No Cost,0.000856719527206,343.2,65.0,0.398894343589
266,Deepspeech,5.2,0.264302410135,0.329590280647,66,FlexiBO+RF-No Cost,0.0405335025393,348.4,66.0,0.398894343589
267,Deepspeech,5.2,0.262974510847,0.367686165936,67,FlexiBO+RF-No Cost,0.0438619154316,353.6,67.0,0.398894343589
268,Deepspeech,5.2,0.224617943522,0.424766314885,68,FlexiBO+RF-No Cost,0.0304503078427,358.8,68.0,0.398894343589
269,Deepspeech,5.2,0.212543141151,0.299637458716,69,FlexiBO+RF-No Cost,0.0130094912384,364.0,69.0,0.398894343589
270,Deepspeech,5.2,0.28844578708,0.341503320682,70,FlexiBO+RF-No Cost,0.0216811481034,369.2,70.0,0.398709548486
271,Deepspeech,5.2,0.242555085615,0.389298799793,71,FlexiBO+RF-No Cost,0.00232787897373,374.4,71.0,0.398709548486
272,Deepspeech,5.2,0.265260919844,0.322251672503,72,FlexiBO+RF-No Cost,0.0314982725094,379.6,72.0,0.398709548486
273,Deepspeech,5.2,0.318365563189,0.433513883491,73,FlexiBO+RF-No Cost,0.00305938599808,384.8,73.0,0.398709548486
274,Deepspeech,5.2,0.310795800598,0.422387757536,74,FlexiBO+RF-No Cost,0.0123262113758,390.0,74.0,0.398709548486
275,Deepspeech,5.2,0.385028063364,0.345473530585,75,FlexiBO+RF-No Cost,0.0315454271456,395.2,75.0,0.398709548486
276,Deepspeech,5.2,0.23201813683,0.40883612273,76,FlexiBO+RF-No Cost,0.0221524554949,400.4,76.0,0.398709548486
277,Deepspeech,5.2,0.349049320838,0.363920799347,77,FlexiBO+RF-No Cost,0.0360526339023,405.6,77.0,0.398709548486
278,Deepspeech,5.2,0.309493667034,0.371154385313,78,FlexiBO+RF-No Cost,0.0144516576083,410.8,78.0,0.398709548486
279,Deepspeech,5.2,0.267546575584,0.304636055561,79,FlexiBO+RF-No Cost,0.0330440639725,416.0,79.0,0.398709548486
280,Deepspeech,5.2,0.241015989106,0.31644407505,80,FlexiBO+RF-No Cost,0.0377528768894,421.2,80.0,0.398709548486
281,Deepspeech,5.2,0.33245739959,0.363104720298,81,FlexiBO+RF-No Cost,0.0397417568476,426.4,81.0,0.398709548486
282,Deepspeech,5.2,0.353460331991,0.356143744885,82,FlexiBO+RF-No Cost,0.0209611867626,431.6,82.0,0.398709548486
283,Deepspeech,5.2,0.23679277092,0.303738521235,83,FlexiBO+RF-No Cost,0.00379049051675,436.8,83.0,0.398709548486
284,Deepspeech,5.2,0.208341505416,0.401735459853,84,FlexiBO+RF-No Cost,0.00880027937927,442.0,84.0,0.398709548486
285,Deepspeech,5.2,0.261121465116,0.393730747967,85,FlexiBO+RF-No Cost,0.00855203665253,447.2,85.0,0.398709548486
286,Deepspeech,5.2,0.27265404951,0.414643462481,86,FlexiBO+RF-No Cost,0.0145843004588,452.4,86.0,0.398709548486
287,Deepspeech,5.2,0.224537783466,0.357464758694,87,FlexiBO+RF-No Cost,0.0374125570572,457.6,87.0,0.398709548486
288,Deepspeech,5.2,0.215936353099,0.41349812867,88,FlexiBO+RF-No Cost,0.0143698413565,462.8,88.0,0.398709548486
289,Deepspeech,5.2,0.275026476994,0.351675417232,89,FlexiBO+RF-No Cost,0.00302718833539,468.0,89.0,0.398709548486
290,Deepspeech,5.2,0.349280942251,0.350598143145,90,FlexiBO+RF-No Cost,0.0220662049633,473.2,90.0,0.398709548486
291,Deepspeech,5.2,0.215658231149,0.309132904911,91,FlexiBO+RF-No Cost,0.048352177432,478.4,91.0,0.398709548486
292,Deepspeech,5.2,0.214173247444,0.433092246113,92,FlexiBO+RF-No Cost,0.0338593157097,483.6,92.0,0.398709548486
293,Deepspeech,5.2,0.292081027835,0.370781163054,93,FlexiBO+RF-No Cost,0.016113919127,488.8,93.0,0.398709548486
294,Deepspeech,5.2,0.266349164966,0.311492260493,94,FlexiBO+RF-No Cost,0.0421455230653,494.0,94.0,0.398709548486
295,Deepspeech,5.2,0.256654493369,0.34901153161,95,FlexiBO+RF-No Cost,0.045927535928,499.2,95.0,0.398709548486
296,Deepspeech,5.2,0.209247778251,0.389687833354,96,FlexiBO+RF-No Cost,0.0207293027489,504.4,96.0,0.398709548486
297,Deepspeech,5.2,0.366577143125,0.395483361331,97,FlexiBO+RF-No Cost,0.0428312869117,509.6,97.0,0.398709548486
298,Deepspeech,5.2,0.383550093352,0.349276889176,98,FlexiBO+RF-No Cost,0.0021338038283,514.8,98.0,0.398709548486
299,Deepspeech,5.2,0.338186320991,0.375469765246,99,FlexiBO+RF-No Cost,0.0187043806487,520.0,99.0,0.398709548486
300,Deepspeech,5.2,0.240974679942,0.338050926869,100,FlexiBO+RF-No Cost,0.00898205152177,525.2,100.0,0.398709548486
301,Deepspeech,5.2,0.210623322208,0.378273422601,101,FlexiBO+RF-No Cost,0.00101677657588,530.4,101.0,0.398709548486
302,Deepspeech,5.2,0.263920963444,0.380144833451,102,FlexiBO+RF-No Cost,0.00233264357299,535.6,102.0,0.398709548486
303,Deepspeech,5.2,0.193666771555,0.314769744283,103,FlexiBO+RF-No Cost,0.0189252130345,540.8,103.0,0.398709548486
304,Deepspeech,5.2,0.288255534478,0.315895966554,104,FlexiBO+RF-No Cost,0.0156662568007,546.0,104.0,0.39861179895
305,Deepspeech,5.2,0.309372468751,0.390986353211,105,FlexiBO+RF-No Cost,0.0223985799179,551.2,105.0,0.39861179895
306,Deepspeech,5.2,0.208177887087,0.309473900594,106,FlexiBO+RF-No Cost,0.0252909294671,556.4,106.0,0.39861179895
307,Deepspeech,5.2,0.301818094473,0.401896991012,107,FlexiBO+RF-No Cost,0.00355441294471,561.6,107.0,0.398588681247
308,Deepspeech,5.2,0.223623715475,0.380648405181,108,FlexiBO+RF-No Cost,0.00391551005407,566.8,108.0,0.398588681247
309,Deepspeech,5.2,0.32326497524,0.341205316959,109,FlexiBO+RF-No Cost,0.0101916042917,572.0,109.0,0.398588681247
310,Deepspeech,5.2,0.344415810721,0.466016575639,110,FlexiBO+RF-No Cost,0.0145626453961,577.2,110.0,0.398588681247
311,Deepspeech,5.2,0.260421675587,0.345516551406,111,FlexiBO+RF-No Cost,0.00491341377051,582.4,111.0,0.398588681247
312,Deepspeech,5.2,0.291339346407,0.307175466882,112,FlexiBO+RF-No Cost,0.01130696674,587.6,112.0,0.398588681247
313,Deepspeech,5.2,0.317191902623,0.307029616873,113,FlexiBO+RF-No Cost,0.00152238159152,592.8,113.0,0.398588681247
314,Deepspeech,5.2,0.274304022914,0.334742509105,114,FlexiBO+RF-No Cost,0.0240645651971,598.0,114.0,0.398588681247
315,Deepspeech,5.2,0.226583114814,0.388697927763,115,FlexiBO+RF-No Cost,0.0192535591053,603.2,115.0,0.398588681247
316,Deepspeech,5.2,0.347437913042,0.362703309048,116,FlexiBO+RF-No Cost,0.0285107441289,608.4,116.0,0.398588681247
317,Deepspeech,5.2,0.31394304638,0.348229416283,117,FlexiBO+RF-No Cost,0.00427080304196,613.6,117.0,0.398588681247
318,Deepspeech,5.2,0.223586765408,0.301715670207,118,FlexiBO+RF-No Cost,0.0464923817181,618.8,118.0,0.398588681247
319,Deepspeech,5.2,0.268017149906,0.210369788816,119,FlexiBO+RF-No Cost,0.0276712561011,624.0,119.0,0.398588681247
320,Deepspeech,5.2,0.334254657452,0.352784327714,120,FlexiBO+RF-No Cost,0.0064806152093,629.2,120.0,0.357309666447
321,Deepspeech,5.2,0.346131818161,0.402420031757,121,FlexiBO+RF-No Cost,0.0447940876999,634.4,121.0,0.357309666447
322,Deepspeech,5.2,0.376075697466,0.30930342231,122,FlexiBO+RF-No Cost,0.00830951269665,639.6,122.0,0.357309666447
323,Deepspeech,5.2,0.249085241097,0.40913406612,123,FlexiBO+RF-No Cost,0.0120681458109,644.8,123.0,0.357309666447
324,Deepspeech,5.2,0.245694488931,0.407948495077,124,FlexiBO+RF-No Cost,0.0136830758559,650.0,124.0,0.357309666447
325,Deepspeech,5.2,0.220981613055,0.310458808264,125,FlexiBO+RF-No Cost,0.0410357888476,655.2,125.0,0.357309666447
326,Deepspeech,5.2,0.244886734189,0.339667925573,126,FlexiBO+RF-No Cost,0.0416074426707,660.4,126.0,0.357309666447
327,Deepspeech,5.2,0.246336942521,0.323191761755,127,FlexiBO+RF-No Cost,0.0399784426718,665.6,127.0,0.357309666447
328,Deepspeech,5.2,0.229556240554,0.371850700659,128,FlexiBO+RF-No Cost,0.0435897841997,670.8,128.0,0.357309666447
329,Deepspeech,5.2,0.292422495816,0.302901207688,129,FlexiBO+RF-No Cost,0.0207038702144,676.0,129.0,0.357309666447
330,Deepspeech,5.2,0.245495742405,0.358227790781,130,FlexiBO+RF-No Cost,0.0123352515361,681.2,130.0,0.357309666447
331,Deepspeech,5.2,0.338693630262,0.3793830939,131,FlexiBO+RF-No Cost,0.0264030335449,686.4,131.0,0.357309666447
332,Deepspeech,5.2,0.255629949189,0.316621738518,132,FlexiBO+RF-No Cost,0.0337295251764,691.6,132.0,0.357309666447
333,Deepspeech,5.2,0.238962877195,0.364389552348,133,FlexiBO+RF-No Cost,0.00171104099703,696.8,133.0,0.357309666447
334,Deepspeech,5.2,0.27940926691,0.438572894119,134,FlexiBO+RF-No Cost,0.00979724213843,702.0,134.0,0.357309666447
335,Deepspeech,5.2,0.208202978172,0.407129794989,135,FlexiBO+RF-No Cost,0.0308811236332,707.2,135.0,0.357309666447
336,Deepspeech,5.2,0.235147925428,0.323467929056,136,FlexiBO+RF-No Cost,0.00908511451994,712.4,136.0,0.357309666447
337,Deepspeech,5.2,0.324983948937,0.371359293945,137,FlexiBO+RF-No Cost,0.0133217089929,717.6,137.0,0.357309666447
338,Deepspeech,5.2,0.236902524549,0.348079382485,138,FlexiBO+RF-No Cost,0.000854521321864,722.8,138.0,0.357309666447
339,Deepspeech,5.2,0.211005475581,0.390967830794,139,FlexiBO+RF-No Cost,0.0164794724387,728.0,139.0,0.357309666447
340,Deepspeech,5.2,0.382422031054,0.313833427763,140,FlexiBO+RF-No Cost,0.0323512293597,733.2,140.0,0.357309666447
341,Deepspeech,5.2,0.222613932878,0.362629374735,141,FlexiBO+RF-No Cost,0.0126545705151,738.4,141.0,0.357309666447
342,Deepspeech,5.2,0.240955972362,0.324570287009,142,FlexiBO+RF-No Cost,0.00325527871792,743.6,142.0,0.357309666447
343,Deepspeech,5.2,0.282785892249,0.340896390141,143,FlexiBO+RF-No Cost,0.0266615338533,748.8,143.0,0.357309666447
344,Deepspeech,5.2,0.256866465971,0.366737183146,144,FlexiBO+RF-No Cost,0.0267770611748,754.0,144.0,0.357309666447
345,Deepspeech,5.2,0.294887168646,0.366612940685,145,FlexiBO+RF-No Cost,0.00345534738251,759.2,145.0,0.357309666447
346,Deepspeech,5.2,0.26374676718,0.351508324965,146,FlexiBO+RF-No Cost,0.0347296712231,764.4,146.0,0.357309666447
347,Deepspeech,5.2,0.225435728951,0.400310258265,147,FlexiBO+RF-No Cost,0.0268978361218,769.6,147.0,0.357309666447
348,Deepspeech,5.2,0.334970321882,0.398884451772,148,FlexiBO+RF-No Cost,0.0225118915131,774.8,148.0,0.357309666447
349,Deepspeech,5.2,0.240838271078,0.352728834947,149,FlexiBO+RF-No Cost,0.00497522862611,780.0,149.0,0.357309666447
350,Deepspeech,5.2,0.229042159232,0.392748650941,150,FlexiBO+RF-No Cost,0.014506766393,785.2,150.0,0.357309666447
351,Deepspeech,5.2,0.251336815404,0.367092472217,151,FlexiBO+RF-No Cost,0.00298108676185,790.4,151.0,0.357309666447
352,Deepspeech,5.2,0.247084391784,0.341666799412,152,FlexiBO+RF-No Cost,0.0369701578536,795.6,152.0,0.357309666447
353,Deepspeech,5.2,0.216059460838,0.404487706232,153,FlexiBO+RF-No Cost,0.00204547033002,800.8,153.0,0.357309666447
354,Deepspeech,5.2,0.220901753883,0.431658727134,154,FlexiBO+RF-No Cost,0.00592676975428,806.0,154.0,0.357309666447
355,Deepspeech,5.2,0.159793696702,0.346716614059,155,FlexiBO+RF-No Cost,0.00555380035046,811.2,155.0,0.357309666447
356,Deepspeech,5.2,0.216648929974,0.319746623975,156,FlexiBO+RF-No Cost,0.0485181000297,816.4,156.0,0.346583947325
357,Deepspeech,5.2,0.285118974412,0.378413980127,157,FlexiBO+RF-No Cost,0.0404772026162,821.6,157.0,0.346583947325
358,Deepspeech,5.2,0.253323304695,0.303249798937,158,FlexiBO+RF-No Cost,0.0416371848697,826.8,158.0,0.346583947325
359,Deepspeech,5.2,0.316699899181,0.317286634062,159,FlexiBO+RF-No Cost,0.033758530819,832.0,159.0,0.346583947325
360,Deepspeech,5.2,0.213962438726,0.364206441298,160,FlexiBO+RF-No Cost,0.0175086406839,837.2,160.0,0.346583947325
361,Deepspeech,5.2,0.242064922452,0.423292731613,161,FlexiBO+RF-No Cost,0.00359013346927,842.4,161.0,0.346583947325
362,Deepspeech,5.2,0.328793602437,0.349700508528,162,FlexiBO+RF-No Cost,0.0118659923236,847.6,162.0,0.346583947325
363,Deepspeech,5.2,0.28167172454,0.328821669746,163,FlexiBO+RF-No Cost,0.0319687747063,852.8,163.0,0.346583947325
364,Deepspeech,5.2,0.244481504843,0.405868307734,164,FlexiBO+RF-No Cost,0.0499859611914,858.0,164.0,0.346583947325
365,Deepspeech,5.2,0.29855399622,0.39010929517,165,FlexiBO+RF-No Cost,0.0182023228296,863.2,165.0,0.346583947325
366,Deepspeech,5.2,0.246957639283,0.358373487454,166,FlexiBO+RF-No Cost,0.0301783356133,868.4,166.0,0.346583947325
367,Deepspeech,5.2,0.233876835683,0.299053046097,167,FlexiBO+RF-No Cost,0.0164040150949,873.6,167.0,0.346583947325
368,Deepspeech,5.2,0.292421893998,0.439756934972,168,FlexiBO+RF-No Cost,0.000430351316896,878.8,168.0,0.346583947325
369,Deepspeech,5.2,0.229544263876,0.414739413386,169,FlexiBO+RF-No Cost,0.00452385760669,884.0,169.0,0.346583947325
370,Deepspeech,5.2,0.241951859321,0.334568816625,170,FlexiBO+RF-No Cost,0.00309849134344,889.2,170.0,0.346583947325
371,Deepspeech,5.2,0.282120730065,0.454244815599,171,FlexiBO+RF-No Cost,0.00831449712873,894.4,171.0,0.346583947325
372,Deepspeech,5.2,0.215082227515,0.370550119774,172,FlexiBO+RF-No Cost,0.024963687833,899.6,172.0,0.346583947325
373,Deepspeech,5.2,0.385658466546,0.366986164503,173,FlexiBO+RF-No Cost,0.0478363468194,904.8,173.0,0.346583947325
374,Deepspeech,5.2,0.222939457317,0.308925813822,174,FlexiBO+RF-No Cost,0.0183212562854,910.0,174.0,0.346583947325
375,Deepspeech,5.2,0.209701951902,0.457472108171,175,FlexiBO+RF-No Cost,0.0130634516129,915.2,175.0,0.346583947325
376,Deepspeech,5.2,0.214719587554,0.424681717278,176,FlexiBO+RF-No Cost,0.0396000119264,920.4,176.0,0.346583947325
377,Deepspeech,5.2,0.243082083605,0.316189856632,177,FlexiBO+RF-No Cost,0.00498860693758,925.6,177.0,0.346583947325
378,Deepspeech,5.2,0.238347322959,0.333265729137,178,FlexiBO+RF-No Cost,0.00524612324688,930.8,178.0,0.346583947325
379,Deepspeech,5.2,0.296517479542,0.446787503827,179,FlexiBO+RF-No Cost,0.0138635573036,936.0,179.0,0.346583947325
380,Deepspeech,5.2,0.233461383366,0.306959852593,180,FlexiBO+RF-No Cost,0.0306621316646,941.2,180.0,0.346583947325
381,Deepspeech,5.2,0.205609032362,0.303172810086,181,FlexiBO+RF-No Cost,0.0108811543155,946.4,181.0,0.346583947325
382,Deepspeech,5.2,0.308391874349,0.365442413012,182,FlexiBO+RF-No Cost,0.0409039452355,951.6,182.0,0.346526650625
383,Deepspeech,5.2,0.249413776729,0.453459194136,183,FlexiBO+RF-No Cost,0.0203088915711,956.8,183.0,0.346526650625
384,Deepspeech,5.2,0.271854458742,0.352192752034,184,FlexiBO+RF-No Cost,0.0395670839625,962.0,184.0,0.346526650625
385,Deepspeech,5.2,0.291573173334,0.403178663938,185,FlexiBO+RF-No Cost,0.00444663030203,967.2,185.0,0.346526650625
386,Deepspeech,5.2,0.294155296396,0.331746072863,186,FlexiBO+RF-No Cost,0.024270169788,972.4,186.0,0.346526650625
387,Deepspeech,5.2,0.243905791415,0.339297224132,187,FlexiBO+RF-No Cost,0.0197942966902,977.6,187.0,0.346526650625
388,Deepspeech,5.2,0.215621161356,0.388404274662,188,FlexiBO+RF-No Cost,0.0273902354747,982.8,188.0,0.346526650625
389,Deepspeech,5.2,0.303033088019,0.333934549788,189,FlexiBO+RF-No Cost,0.00195216874412,988.0,189.0,0.346526650625
390,Deepspeech,5.2,0.348060757948,0.372141286902,190,FlexiBO+RF-No Cost,0.038969603383,993.2,190.0,0.346526650625
391,Deepspeech,5.2,0.285178197899,0.364167375556,191,FlexiBO+RF-No Cost,0.0323598628925,998.4,191.0,0.346526650625
392,Deepspeech,5.2,0.233784285744,0.311925911094,192,FlexiBO+RF-No Cost,0.00680891353219,1003.6,192.0,0.346526650625
393,Deepspeech,5.2,0.318285453852,0.367237123524,193,FlexiBO+RF-No Cost,0.0306051265993,1008.8,193.0,0.346526650625
394,Deepspeech,5.2,0.2528385466,0.311614661665,194,FlexiBO+RF-No Cost,0.0269230566459,1014.0,194.0,0.346526650625
395,Deepspeech,5.2,0.214367429047,0.299968465445,195,FlexiBO+RF-No Cost,0.0241889331694,1019.2,195.0,0.346526650625
396,Deepspeech,5.2,0.237199705742,0.401356559903,196,FlexiBO+RF-No Cost,0.00870985951144,1024.4,196.0,0.346526650625
397,Deepspeech,5.2,0.262673447008,0.417284090701,197,FlexiBO+RF-No Cost,0.0335733479021,1029.6,197.0,0.346526650625
398,Deepspeech,5.2,0.339751820259,0.338921893193,198,FlexiBO+RF-No Cost,0.0306331222388,1034.8,198.0,0.346526650625
399,Deepspeech,5.2,0.310476295058,0.349811654385,199,FlexiBO+RF-No Cost,0.0161519807832,1040.0,199.0,0.346526650625
400,Deepspeech,0.0,0.212533306808,0.288913265866,0,FlexiBO+RF-Log,0.0,0.0,0.0,0.65
401,Deepspeech,0.0,0.263963786528,0.315017708378,1,FlexiBO+RF-Log,0.0240658836267,0.0,1.0,0.440042880899
402,Deepspeech,0.0,0.275436062458,0.303522820943,2,FlexiBO+RF-Log,0.00307828399371,0.0,2.0,0.440042880899
403,Deepspeech,0.0,0.211545054408,0.331496783023,3,FlexiBO+RF-Log,0.0210388058738,0.0,3.0,0.440042880899
404,Deepspeech,0.0,0.232405556098,0.349206665339,4,FlexiBO+RF-Log,0.00826529632873,0.0,4.0,0.43938223099
405,Deepspeech,0.0,0.230187023671,0.242918556433,5,FlexiBO+RF-Log,0.0377068333301,0.0,5.0,0.43938223099
406,Deepspeech,5.2,0.347128934246,0.269719041426,6,FlexiBO+RF-Log,0.0495210317476,5.2,6.0,0.403974906826
407,Deepspeech,0.0,0.235521703952,0.350655994673,7,FlexiBO+RF-Log,0.0376685875496,5.2,7.0,0.403974906826
408,Deepspeech,5.2,0.240926070997,0.255531133421,8,FlexiBO+RF-Log,0.046972618324,10.4,8.0,0.403974906826
409,Deepspeech,0.0,0.298824530573,0.275977833865,9,FlexiBO+RF-Log,0.0289805651976,10.4,9.0,0.403974906826
410,Deepspeech,5.2,0.216650911312,0.297273130462,10,FlexiBO+RF-Log,0.0221695061407,15.6,10.0,0.403974906826
